% traindata
@RELATION "traindata: -C -10"

@ATTRIBUTE X0 NUMERIC
@ATTRIBUTE X1 NUMERIC
@ATTRIBUTE y0 {0, 1}
@ATTRIBUTE y1 {0, 1}
@ATTRIBUTE y2 {0, 1}
@ATTRIBUTE y3 {0, 1}
@ATTRIBUTE y4 {0, 1}
@ATTRIBUTE y5 {0, 1}
@ATTRIBUTE y6 {0, 1}
@ATTRIBUTE y7 {0, 1}
@ATTRIBUTE y8 {0, 1}
@ATTRIBUTE y9 {0, 1}

@DATA
-0.06947594194348411,-0.22030805388851765,0,0,0,0,0,0,0,0,0,0
-0.5989181050610595,-0.46412790146907007,0,0,0,0,0,0,0,0,0,0
-0.04233316952758577,-0.3807052372420937,0,0,0,0,0,0,0,0,0,0
-0.01658646647732487,0.7674831763843953,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.6752415773395466,-0.49376833864974795,0,0,0,0,0,0,0,0,0,0
0.1263437829800236,-0.29389058734522705,0,0,0,0,0,0,1.0,1.0,0,0
0.6066347429633218,0.21459328146377915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5684856940449651,0.6092816864094632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3531501357441944,-0.538018820442891,0,1.0,0,0,0,0,1.0,1.0,0,0
-0.16450777327910662,-0.15129656796119734,0,0,0,0,0,0,0,0,0,0
-0.7179493818562611,-0.14298633154159887,0,0,0,0,0,0,0,0,0,0
0.00874982399369012,0.8146889503361809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.20053239740595138,0.6889672486039741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0
0.6771754232988135,-0.6971572290888806,1.0,0,0,1.0,0,1.0,0,0,0,1.0
-0.6749611656183861,0.36191499749120976,1.0,0,0,1.0,0,1.0,0,0,0,0
0.8736481473642813,0.3743538832372951,0,0,0,0,0,0,0,0,0,0
0.29578190969517254,-0.22357944011763325,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.10775930255982008,0.35730138533537725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.414095761546887,-0.7974434080098898,0,0,0,0,0,0,1.0,1.0,0,0
0.46447348341296074,-0.42654568359293427,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.40522945642545133,0.03381249417103169,0,0,0,0,0,0,0,0,0,0
-0.7845664127380555,-0.5585374870135156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.5810830037562122,-0.10054055147632954,0,0,0,0,0,0,0,0,0,0
-0.6133914688302868,-0.6120155301153547,0,0,0,0,0,0,0,0,0,0
0.522407085230592,-0.6731187284954477,0,1.0,1.0,0,1.0,0,1.0,1.0,0,0
-0.18850296894636226,0.9207457422677646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5882828211926839,-0.526873352282297,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.7893671206438634,-0.3575499725545418,0,0,0,0,0,0,0,0,0,0
0.44281974539448615,0.39090793681710406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.07481644055750251,0.5141307148841935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.7795434500906622,-0.5368409705087851,0,0,0,0,0,0,0,0,0,0
0.04335478424447241,0.6528487976204063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6660095229419756,0.7219912482149542,0,0,0,0,0,0,0,0,0,0
0.42842784925546795,0.6927417092977599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.44266722724981894,-0.6524886559382309,0,1.0,0,0,0,0,1.0,1.0,0,0
-0.271290310247755,-0.2028485654843336,0,0,0,0,0,0,0,0,0,0
0.9489979977916059,-0.22111548768594802,0,0,0,1.0,0,0,0,0,0,0
-0.37938428061441654,0.5531543194286944,1.0,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
-0.6273269418581825,-0.42994246406466086,0,0,0,0,0,0,0,0,0,0
-0.519228830939446,-0.3722072324425431,0,0,0,0,0,0,0,0,0,0
-0.3637663916651546,-0.3235753274555108,0,0,0,0,0,0,0,0,0,0
0.8855149786102239,0.34531542568959867,0,0,0,0,0,0,0,0,0,0
0.0015094763042970503,-0.757414819074444,0,0,0,0,0,0,0,0,0,0
0.05076379155462508,-0.01712788656424211,1.0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.7670102823759061,-0.16982385094666988,0,0,0,0,0,0,0,0,0,0
0.20183277258990182,0.5347040617769507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.013345853527902752,-0.7258649946451621,0,0,0,0,0,0,0,0,0,0
0.9402498982593627,0.043269251600097536,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.28219761611777705,0.5269101113662021,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.8282698365233645,-0.4717035391274463,1.0,0,0,1.0,0,1.0,0,0,0,0
-0.6709282268700915,-0.41619157869995127,0,0,0,0,0,0,0,0,0,0
0.07721176667867354,-0.0992954476948181,0,1.0,1.0,0,1.0,0,1.0,1.0,0,0
-0.7629832499889599,-0.5893163785099186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3660448523183772,-0.7462627443522432,0,0,0,0,0,0,1.0,1.0,0,0
0.7257699045991842,-0.6859889911868642,1.0,0,0,1.0,0,1.0,0,0,0,0
-0.17908223012623914,0.374526451934094,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.2651979459321292,0.25846817812306655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.17318172842633472,-0.9500544994769673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.7768051289624405,0.30560097039693185,0,0,0,1.0,0,1.0,0,0,0,0
0.17966735909555587,0.18362955317075483,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.734383289539063,-0.464913149575543,0,0,0,0,0,0,0,0,0,0
0.8460594690128181,0.19508860385731017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.29583976273010415,0.9140587346195425,0,0,0,0,0,0,0,0,0,0
0.20104212042893077,-0.8192110988273481,0,0,0,0,0,0,0,1.0,0,0
0.35150311155679487,0.02676797597981774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.046379509612505546,0.13315057239042982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0
0.16044003444169033,0.02167907345964068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.16822431500440543,-0.0026585451083586714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.43173616545023513,-0.2445709529878253,0,0,0,0,0,0,0,0,0,0
-0.24963104367552724,0.893147407047882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0
0.6621118522364356,-0.31692106189032193,1.0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.7427762204513984,-0.03324853406845996,0,0,0,0,0,0,0,0,0,0
-0.8806902944767591,0.25771204390568386,0,0,0,1.0,0,1.0,0,0,0,0
-0.3000247409519608,-0.1848201015491009,0,0,0,0,0,0,0,0,0,0
-0.04687385080075844,0.526295089395909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.260556762991765,0.719631464513289,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
-0.6814859186763055,0.7107550147312268,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0
0.026123683639944953,0.7485638065046893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.11773595409469344,-0.06917755767844991,0,0,0,0,0,0,0,0,0,0
-0.29861612815855343,-0.8434815236175661,0,0,0,0,0,0,0,0,0,0
0.4341895522014649,0.21084047666449587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8836027714290609,-0.16233095189045701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.012014948928033928,-0.6226686800108293,0,0,0,0,0,0,0,0,0,0
0.321160302772036,-0.8720079784513458,0,0,0,0,0,0,1.0,1.0,0,0
0.008908789116073755,-0.8643160742538981,0,0,0,0,0,0,0,0,0,0
0.6534250888857913,0.35954956154195833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.3669582687764443,0.04238932220831014,0,0,0,0,0,0,0,0,0,0
-0.2306581795010037,0.081942014507177,0,0,0,1.0,0,1.0,0,0,0,0
-0.1630533849011009,-0.30782632995413306,0,0,0,0,0,0,0,0,0,0
-0.2002186916097637,0.06681582203966417,0,0,0,1.0,0,1.0,0,0,0,0
-0.09282825253823487,-0.3144472048481121,0,0,0,0,0,0,0,0,0,0
-0.19782821739595685,-0.4319413559845743,0,0,0,0,0,0,0,0,0,0
-0.2752750809725751,-0.7982559803585683,0,0,0,0,0,0,0,0,0,0
-0.5498537873816507,-0.5073241513630086,0,0,0,0,0,0,0,0,0,0
0.06530351377966127,0.09105729650689968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.018195229743503724,-0.2676624988751093,0,0,0,0,0,0,0,0,0,0
0.19063410043006604,-0.9648497135582782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6209931462340847,-0.42716270231638287,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.04590307061121301,0.448537782989853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2233147385420426,0.4499514108436849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.6683124431425241,0.5451461569303807,1.0,0,0,1.0,0,1.0,0,0,0,0
-0.18964392799044943,0.3993302664282687,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.3049085020071704,-0.6988488625425394,0,0,0,0,0,0,1.0,1.0,0,0
-0.7447821503360679,-0.6444528979134898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.05779202116589629,-0.9184165088779687,0,0,0,0,0,0,0,0,0,0
-0.44002557729813147,0.2150005824899837,1.0,0,0,1.0,0,1.0,0,0,0,0
0.5699344269491536,0.4110285431048186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5905023928430824,0.5208288033778217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.637333763012842,0.6502204042277274,1.0,0,0,1.0,0,1.0,0,0,0,1.0
0.13682336944845389,0.3715787402675995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0586091858884383,-0.12304944334251984,0,0,0,0,0,0,1.0,1.0,0,0
-0.21443478942379265,-0.15504794356584048,0,0,0,0,0,0,0,0,0,0
-0.2614220703972217,-0.6465319884168623,0,0,0,0,0,0,0,0,0,0
-0.7774571539535792,0.04347223734443652,0,0,0,0,0,0,0,0,0,0
0.6414064721636817,0.3967986574486126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.052742258703113054,0.5608749089316215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.965494512100599,0.2375636788654259,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0
0.2416879020305151,0.722033362981161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6086737368189771,0.09827234977537229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.09581586564135457,-0.7360485982659669,0,0,0,0,0,0,0,0,0,0
-0.1355002027715166,-0.852627776908177,0,0,0,0,0,0,0,0,0,0
-0.39586990663110744,0.7159049591091424,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.2852654681125278,-0.4284193860755483,0,1.0,0,0,0,0,1.0,1.0,0,0
-0.23195886621836645,0.111937119898323,0,0,0,1.0,0,1.0,0,0,0,0
0.40140540779792283,-0.457119127257534,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0
-0.4374850374806189,-0.662060683776152,0,0,0,0,0,0,0,0,0,0
-0.4002948374240483,-0.2234682372206268,0,0,0,0,0,0,0,0,0,0
0.26433323367432837,0.8263676514204115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.2535143825286253,-0.047612384998493545,0,0,0,0,0,0,0,0,0,0
0.40202789008923406,-0.3141475356722373,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.30384344997443413,0.8440578899879906,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.3029713408884043,-0.3188144432481221,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0
0.6717788304893602,-0.4337903684803153,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.3483339946064113,0.6350856141696758,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
-0.3925751385157552,-0.8778910701326711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.41364514583033585,-0.30363541265489946,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.22832350542161864,0.11759875660910647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6197564957304887,-0.5924253955465906,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.3191711358968802,0.8187232838716278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5589182755687925,-0.7716386549018467,1.0,0,1.0,1.0,0,1.0,0,0,1.0,1.0
-0.4803165360730545,-0.8374175149658737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.06598529242453394,0.09796690338704067,1.0,0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.2811568454760476,0.39409759497284225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.5179883467811942,-0.5903104518815019,0,0,0,0,0,0,0,0,0,0
0.5615971168998094,-0.7960056526039487,1.0,0,1.0,1.0,0,1.0,0,0,1.0,1.0
0.4252573211970013,-0.8771159159514951,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
-0.5167195119098738,-0.5381952565814551,0,0,0,0,0,0,0,0,0,0
0.9210316499851237,-0.2594360219629399,0,0,0,1.0,0,0,0,0,0,0
-0.6764955522800105,-0.4288589239968094,0,0,0,0,0,0,0,0,0,0
0.20105251506855842,0.5912576429322951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.6295285877120682,0.29947357871798747,0,0,0,1.0,0,1.0,0,0,0,0
-0.40303217092690585,0.6647372053059154,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.74036576879259,-0.03750266535487771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.7025253247892475,0.6577534452484578,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.9574979983153539,-0.04394335963142465,0,0,0,0,0,0,0,0,0,0
-0.6240103558472653,-0.0740721858657093,0,0,0,0,0,0,0,0,0,0
0.4604542754177641,0.8667435541670984,0,0,0,0,0,0,0,0,0,0
0.37212634324803084,0.18835512029491827,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.2438048532785049,0.25862852309342066,1.0,0,0,1.0,0,1.0,0,0,0,1.0
0.2624527532650323,0.25728915707883104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.47186923838370043,-0.5319789352446986,0,0,0,0,0,0,0,0,0,0
-0.12577257614374163,0.07553849591012979,1.0,0,0,1.0,0,1.0,0,0,0,0
0.9720520000436073,-0.055543860406922795,0,0,0,0,0,0,0,0,0,0
0.8227950050948613,-0.3874581922758632,1.0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.07250931650264375,0.09879969515358746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.3314829833626632,0.2575175475885937,1.0,0,0,1.0,0,1.0,0,0,0,0
-0.5595405343174464,0.13776053434341623,0,0,0,1.0,0,0,0,0,0,0
-0.33571829657343555,-0.1352407858478635,0,0,0,0,0,0,0,0,0,0
0.17060834311284861,-0.883393165802674,0,0,0,0,0,0,0,0,0,0
-0.5852431429201611,0.04719233357469438,0,0,0,0,0,0,0,0,0,0
-0.8496404955349327,0.4671386418190226,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.05746529845544674,0.7607311742136683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7940581161981479,-0.49830080524889064,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.9101101407976573,0.12819507404534064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.41119684738382567,-0.8580847693615429,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.2556978001709303,0.6280914748701449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.290323549191224,-0.6797492573040328,0,0,0,0,0,0,0,0,0,0
-0.5486505986995064,0.7053978393068074,1.0,0,0,1.0,0,1.0,0,0,1.0,1.0
0.5275257071978494,-0.08622922926453919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.501984555767665,0.4881239887473958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.29589139287797345,0.7152332425626001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.09575215702712968,-0.07977969651162896,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.6669897378118843,-0.3854946145541737,0,0,0,0,0,0,0,0,0,0
-0.23952314640299052,0.6134370475661458,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.8985220675767783,0.004315433048143578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.07876996698291296,0.5559137481632234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5772575470071071,0.748105896881243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2192535383896081,0.7278633808539705,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.34112119852281764,-0.2600894645037002,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
0.6201059157840794,-0.6351361169348605,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0
-0.2403979844669425,-0.7444729586151304,0,0,0,0,0,0,0,0,0,0
-0.22820602196735487,0.042793499641745794,0,0,0,0,0,0,0,0,0,0
0.3020120921734894,-0.5735698529230105,0,0,0,0,0,0,1.0,1.0,0,0
-0.823773006522481,0.021607181452980677,0,0,0,0,0,0,0,0,0,0
-0.626970472088074,0.7249205508931191,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,0
-0.0032116199522384714,0.019791674730548117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.8798599250919727,-0.45011738607635204,1.0,0,0,1.0,0,1.0,0,0,0,0
-0.46535037651500244,0.4000366755975257,1.0,0,0,1.0,0,1.0,0,0,0,0
-0.9858176549562037,0.04412583749883924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.02168186613482479,0.7773326171305078,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6827817176824702,-0.6022083808610343,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.5631533119978221,0.5075134007038493,1.0,0,0,1.0,0,1.0,0,0,0,0
-0.23338623089139507,0.7573685136957166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0
-0.10805593939324074,-0.5233547512515179,0,0,0,0,0,0,0,0,0,0
0.2781045977333496,0.7137865040582195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.6380060187378905,0.5856364774814546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.48157493618947256,-0.7914539893532332,0,0,0,0,0,0,1.0,1.0,0,0
-0.03200947110873703,-0.8683648900243602,0,0,0,0,0,0,0,0,0,0
-0.7039664611735337,-0.4499871886955389,0,0,0,0,0,0,0,0,0,0
0.04151319768963507,0.9288466420632532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.4060714985640646,-0.3972240361441907,0,0,0,0,0,0,0,0,0,0
-0.5285543701355967,-0.6256349323672311,0,0,0,0,0,0,0,0,0,0
-0.3144604193745164,0.5932862555800129,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1.0,1.0
0.5633960495262134,0.25433765629527566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.468711408867792,-0.4371738385577929,0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
-0.6136748351432005,0.1577427658610887,0,0,0,1.0,0,0,0,0,0,0
0.049043767639314506,-0.5612295918908926,0,0,0,0,0,0,0,0,0,0
-0.01926634395285007,0.7883832671429499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-0.5507376660262996,-0.35627979740811644,0,0,0,0,0,0,0,0,0,0
-0.8896897971854477,0.4269123360964981,1.0,1.0,1.0,0,1.0,0,1.0,1.0,1.0,1.0
